customer_id,predicted_clv_6months,clv_tier,churn_risk_score,expected_purchases_6m,prob_alive,clv_bg_nbd,clv_xgb
13814,76.5084,Bronze,0.9174,0.0584,0.0826,48.1653,559.9804
16889,76.4564,Bronze,0.9697,0.0462,0.0303,20.2127,756.6355
12868,76.3768,Bronze,0.9540,0.1341,0.0460,38.6903,625.2997
13695,76.3264,Bronze,1.0000,0.0000,0.0000,0.0000,897.7525
13444,76.3228,Bronze,0.3154,0.2805,0.6846,108.2828,133.5360
14134,76.3149,Bronze,0.9980,0.0066,0.0020,4.9239,862.8689
17481,76.2668,Bronze,0.9998,0.0011,0.0002,0.3536,894.5558
16120,76.2415,Bronze,0.9997,0.0006,0.0003,0.2966,894.6608
13288,76.2305,Bronze,0.4470,0.5891,0.5530,114.7742,86.6392
14389,76.1972,Bronze,0.9994,0.0007,0.0006,0.2935,894.1617
14663,76.1832,Bronze,0.2410,0.3620,0.7590,108.8990,127.5449
13994,76.1241,Bronze,1.0000,0.0000,0.0000,0.0001,895.3727
17940,76.1075,Bronze,1.0000,0.0000,0.0000,0.0000,895.1782
17795,76.0977,Bronze,0.3383,0.4908,0.6617,106.0888,146.3718
12475,76.0605,Bronze,0.7937,0.1028,0.2063,71.8664,387.4495
12376,76.0581,Bronze,0.2570,0.3638,0.7430,112.2017,102.7660
17913,76.0087,Bronze,1.0000,0.0000,0.0000,0.0000,894.0154
17554,75.9809,Bronze,1.0000,0.0000,0.0000,0.0000,893.6888
13175,75.9662,Bronze,0.2978,0.2018,0.7022,102.2582,171.8586
16550,75.8973,Bronze,1.0000,0.0000,0.0000,0.0000,892.7053
12826,75.8916,Bronze,1.0000,0.0000,0.0000,0.0000,892.6383
12462,75.8725,Bronze,0.9050,0.0624,0.0950,45.1490,573.7873
17553,75.8358,Bronze,0.9631,0.0327,0.0369,21.7776,738.2922
14779,75.8325,Bronze,0.2374,0.8407,0.7626,120.1200,44.2304
13173,75.7609,Bronze,1.0000,0.0000,0.0000,0.0000,891.1014
17658,75.7507,Bronze,0.8062,0.1759,0.1938,64.0491,438.9731
18173,75.7096,Bronze,0.9982,0.0021,0.0018,1.1697,882.2428
17931,75.6224,Bronze,1.0000,0.0000,0.0000,0.0000,889.4727
17694,75.5697,Bronze,0.8303,0.1127,0.1697,69.9714,395.0488
14404,75.4690,Bronze,1.0000,0.0000,0.0000,0.0000,887.6677
14729,75.4623,Bronze,0.4160,0.3518,0.5840,117.1641,60.7369
14232,75.4169,Bronze,0.9968,0.0078,0.0032,3.3483,863.4258
17594,75.3506,Bronze,0.9901,0.0089,0.0099,5.8990,844.6450
17127,75.3137,Bronze,0.5842,0.4038,0.4158,97.8777,195.0978
13038,75.2202,Bronze,0.8012,0.2411,0.1988,80.3900,317.4123
17228,75.1935,Bronze,1.0000,0.0000,0.0000,0.0000,884.4270
16638,75.0914,Bronze,1.0000,0.0000,0.0000,0.0000,883.2267
14026,75.0785,Bronze,0.3103,0.2316,0.6897,100.7835,171.8244
14326,75.0439,Bronze,0.5688,0.3015,0.4312,104.1108,147.9357
15062,74.9815,Bronze,1.0000,0.0000,0.0000,0.0012,881.9254
12827,74.9380,Bronze,0.9480,0.2765,0.0520,43.9441,571.2993
16552,74.8926,Bronze,0.3507,0.3523,0.6493,102.6708,156.3185
12847,74.8491,Bronze,0.9153,0.0444,0.0847,44.1339,568.9135
12589,74.8436,Bronze,1.0000,0.0000,0.0000,0.0000,880.3114
16966,74.8209,Bronze,1.0000,0.0000,0.0000,0.0000,880.0452
13557,74.8051,Bronze,1.0000,0.0000,0.0000,0.0000,879.8586
16378,74.7948,Bronze,0.2747,0.8293,0.7253,111.4817,92.9882
17213,74.7264,Bronze,1.0000,0.0000,0.0000,0.0000,878.9334
16667,74.6888,Bronze,0.6484,0.2451,0.3516,85.5073,275.0479
17634,74.6688,Bronze,1.0000,0.0000,0.0000,0.0001,878.2552
15815,74.5773,Bronze,0.9818,0.0453,0.0182,19.9362,736.4862
18280,74.5751,Bronze,0.3279,0.3475,0.6721,104.0451,142.8856
16012,74.5444,Bronze,0.9999,0.0001,0.0001,0.0591,876.3754
15167,74.3903,Bronze,0.7675,0.2453,0.2325,85.3209,272.8533
18030,74.3765,Bronze,0.8454,0.4997,0.1546,71.8690,367.6232
15182,74.3455,Bronze,1.0000,0.0000,0.0000,0.0038,874.4266
14790,74.3153,Bronze,1.0000,0.0000,0.0000,0.0000,874.0980
16229,74.1769,Bronze,0.9995,0.0007,0.0005,0.3557,869.9593
15025,74.1568,Bronze,0.9132,0.0319,0.0868,19.6674,733.4370
15312,74.0896,Bronze,1.0000,0.0000,0.0000,0.0000,871.4431
16350,74.0484,Bronze,1.0000,0.0000,0.0000,0.0000,870.9584
17353,73.9790,Bronze,0.9663,0.0293,0.0337,25.2285,692.0994
16221,73.9256,Bronze,1.0000,0.0000,0.0000,0.0000,869.5146
16447,73.8938,Bronze,0.8848,0.0659,0.1152,18.7736,736.6504
12947,73.7471,Bronze,0.9464,0.1194,0.0536,39.4117,589.2782
12952,73.7271,Bronze,0.9984,0.0078,0.0016,2.8841,846.8251
16987,73.6929,Bronze,1.0000,0.0000,0.0000,0.0000,866.7775
14410,73.5570,Bronze,1.0000,0.0000,0.0000,0.0016,865.1680
12419,73.5368,Bronze,0.2571,0.3670,0.7429,113.1497,66.4202
12945,73.4851,Bronze,0.4668,0.1710,0.5332,93.7345,202.8284
14563,73.4341,Bronze,0.2762,0.2558,0.7238,106.1423,114.6651
15786,73.3683,Bronze,0.9998,0.0003,0.0002,0.4968,859.4530
14375,73.2800,Bronze,0.7128,0.1980,0.2872,82.2472,281.4842
17866,73.1751,Bronze,0.8944,0.0553,0.1056,23.0066,698.3248
15057,73.1511,Bronze,0.9016,0.0957,0.0984,65.1970,400.2952
15143,73.1429,Bronze,0.4136,0.2785,0.5864,96.0610,182.3853
14182,73.1240,Bronze,0.3131,0.6225,0.6869,112.8860,63.4251
14555,73.1219,Bronze,1.0000,0.0000,0.0000,0.0069,860.0123
15594,73.1195,Bronze,0.9999,0.0002,0.0001,0.0841,859.4389
15416,73.0684,Bronze,1.0000,0.0000,0.0000,0.0045,859.4005
16245,73.0502,Bronze,0.9780,0.0298,0.0220,15.4465,750.2087
18013,73.0496,Bronze,0.2410,0.8982,0.7590,105.6597,113.5475
16062,73.0267,Bronze,1.0000,0.0000,0.0000,0.0000,858.9411
13118,73.0258,Bronze,1.0000,0.0000,0.0000,0.0000,858.9313
16421,73.0023,Bronze,0.2715,0.5724,0.7285,111.0440,74.9934
16066,72.9560,Bronze,0.9984,0.0073,0.0016,2.3336,841.6404
16060,72.9540,Bronze,0.2651,0.5514,0.7349,110.1293,80.8807
15754,72.9097,Bronze,1.0000,0.0000,0.0000,0.0000,857.5659
16345,72.7960,Bronze,0.8582,0.0607,0.1418,44.2034,544.2751
16178,72.7852,Bronze,0.5415,0.2333,0.4585,87.3719,239.4988
13300,72.7499,Bronze,0.7761,0.1461,0.2239,68.8099,370.0789
16040,72.7262,Bronze,1.0000,0.0000,0.0000,0.0050,855.3717
12399,72.6692,Bronze,0.9997,0.0004,0.0003,0.1182,853.9030
14636,72.6516,Bronze,0.7902,0.1536,0.2098,57.2621,450.4184
15074,72.6254,Bronze,0.8639,0.1073,0.1361,61.5392,419.9261
15201,72.6123,Bronze,0.9999,0.0001,0.0001,0.0233,853.9030
15704,72.5972,Bronze,0.9953,0.0070,0.0047,4.6135,821.3312
14838,72.5731,Bronze,0.3862,0.1761,0.6138,83.1121,267.0664
16246,72.4992,Bronze,0.3354,0.2089,0.6646,105.3148,109.5090
16787,72.4989,Bronze,0.5207,0.3742,0.4793,103.2457,124.1069
14681,72.4732,Bronze,0.9999,0.0001,0.0001,0.0152,852.3236
15136,72.4676,Bronze,0.9999,0.0004,0.0001,0.1380,851.3914
15174,72.4551,Bronze,0.2993,0.3484,0.7007,102.9051,125.9954
15500,72.3971,Bronze,0.9966,0.0166,0.0034,5.0035,816.2258
12418,72.3726,Bronze,0.9784,0.0186,0.0216,9.9905,780.7423
14758,72.3537,Bronze,0.9988,0.0021,0.0012,0.8680,844.8997
15031,72.3264,Bronze,1.0000,0.0000,0.0000,0.0000,850.7049
13131,72.2687,Bronze,1.0000,0.0000,0.0000,0.0000,850.0259
18168,72.2167,Bronze,1.0000,0.0000,0.0000,0.0000,849.4144
14665,72.1896,Bronze,1.0000,0.0000,0.0000,0.0047,849.0625
16844,72.1288,Bronze,0.2489,0.2693,0.7511,101.1501,134.5426
15361,72.0864,Bronze,0.3949,0.5979,0.6051,110.0633,71.1414
16198,71.9997,Bronze,0.7354,0.1243,0.2646,77.8968,297.1269
16015,71.9557,Bronze,0.9823,0.0878,0.0177,22.7691,685.6578
14315,71.9469,Bronze,1.0000,0.0000,0.0000,0.0000,846.2407
13874,71.9095,Bronze,0.8434,0.2419,0.1566,73.0479,330.2859
16115,71.8897,Bronze,1.0000,0.0000,0.0000,0.0000,845.5685
15100,71.8561,Bronze,0.9145,0.1271,0.0855,54.2031,462.6503
12880,71.8168,Bronze,0.3445,0.2381,0.6555,93.1546,187.2986
18244,71.7395,Bronze,0.2775,0.2977,0.7225,103.5872,112.7649
13276,71.6728,Bronze,0.9996,0.0004,0.0004,0.1817,841.7350
12694,71.6556,Bronze,0.9252,0.0650,0.0748,43.8511,533.3479
14719,71.5480,Bronze,1.0000,0.0000,0.0000,0.0000,841.5490
13649,71.4532,Bronze,0.8389,0.2625,0.1611,76.2620,302.2369
14163,71.4056,Bronze,0.9941,0.0089,0.0059,4.8103,805.9266
14249,71.3946,Bronze,0.9467,0.1461,0.0533,69.6468,348.2329
13429,71.3798,Bronze,0.9881,0.0612,0.0119,16.4109,723.7559
15812,71.3602,Bronze,1.0000,0.0000,0.0000,0.0000,839.3401
16739,71.3418,Bronze,0.5547,0.1725,0.4453,82.7367,255.2335
17137,71.3015,Bronze,0.6105,0.5028,0.3895,98.7698,141.6110
12620,71.2810,Bronze,0.9870,0.0215,0.0130,10.5265,764.1216
18008,71.2680,Bronze,1.0000,0.0000,0.0000,0.0000,838.2560
18275,71.2066,Bronze,0.2978,0.2031,0.7022,91.9303,188.7619
14994,71.2033,Bronze,0.5328,0.5296,0.4672,106.8360,83.5297
17194,71.1755,Bronze,0.4968,0.3537,0.5032,105.5502,92.2776
17588,71.0910,Bronze,0.9999,0.0001,0.0001,0.0648,835.7159
17825,70.9615,Bronze,0.2468,0.5674,0.7532,110.8942,52.0470
17388,70.9524,Bronze,1.0000,0.0000,0.0000,0.0000,834.5433
15466,70.9487,Bronze,0.9947,0.0039,0.0053,1.6391,822.9326
16132,70.9174,Bronze,0.2748,0.2424,0.7252,98.3289,140.2037
16249,70.8479,Bronze,0.9882,0.0316,0.0118,11.9128,749.2435
16614,70.8218,Bronze,0.7467,0.1642,0.2533,71.0079,331.8900
14502,70.7891,Bronze,1.0000,0.0000,0.0000,0.0000,832.6231
17837,70.6489,Bronze,0.9994,0.0037,0.0006,0.7584,825.6208
12360,70.6356,Bronze,1.0000,0.0000,0.0000,0.0001,830.8164
17912,70.6114,Bronze,0.2479,1.6662,0.7521,109.2875,59.2681
17745,70.5404,Bronze,0.2767,0.2712,0.7233,99.5798,126.9425
16996,70.5225,Bronze,1.0000,0.0000,0.0000,0.0000,829.4872
12364,70.5098,Bronze,0.9988,0.0046,0.0012,1.6042,818.0158
17801,70.4983,Bronze,0.3706,0.3445,0.6294,101.0203,116.2806
13052,70.4713,Bronze,0.9917,0.0132,0.0083,6.1659,785.3715
13472,70.4665,Bronze,0.2841,0.2685,0.7159,97.2491,142.5214
17101,70.4442,Bronze,1.0000,0.0000,0.0000,0.0000,828.5661
15563,70.3901,Bronze,1.0000,0.0000,0.0000,0.0000,827.9297
18241,70.3646,Bronze,1.0000,0.0000,0.0000,0.0000,827.6297
17164,70.3546,Bronze,1.0000,0.0001,0.0000,0.0235,827.3459
15059,70.2154,Bronze,1.0000,0.0000,0.0000,0.0000,825.8746
15012,70.1975,Bronze,0.9780,0.0143,0.0220,4.5055,793.8686
16813,70.1955,Bronze,1.0000,0.0000,0.0000,0.0000,825.6412
17370,70.1923,Bronze,0.7292,0.7422,0.2708,88.8131,198.8305
16461,70.1616,Bronze,0.8008,0.1164,0.1992,68.7988,339.7143
14511,70.0985,Bronze,0.9998,0.0008,0.0002,0.2227,822.9287
17737,70.0926,Bronze,0.7554,0.6291,0.2446,66.7702,353.2190
13265,70.0415,Bronze,0.9933,0.0158,0.0067,6.9933,774.4771
17531,69.9095,Bronze,0.7589,0.1468,0.2411,68.1376,341.4156
14837,69.8983,Bronze,1.0000,0.0000,0.0000,0.0005,822.1419
15080,69.8954,Bronze,0.2787,0.2977,0.7213,99.5767,119.3774
16036,69.8824,Bronze,0.9901,0.0087,0.0099,5.8775,780.4791
15381,69.8765,Bronze,0.9090,0.1097,0.0910,43.4530,515.2317
17550,69.8755,Bronze,0.9995,0.0010,0.0005,0.3000,819.7601
15411,69.8698,Bronze,0.9896,0.0270,0.0104,9.7501,753.0020
18005,69.8262,Bronze,0.8626,0.4107,0.1374,63.8012,371.0383
15102,69.7438,Bronze,0.2477,0.2865,0.7523,97.2646,133.9115
17547,69.7201,Bronze,0.3906,0.1929,0.6094,85.6734,215.4341
15794,69.6826,Bronze,0.2413,0.2177,0.7587,103.1751,91.4798
13762,69.6463,Bronze,0.9513,0.0496,0.0487,25.6819,637.9388
17908,69.5001,Bronze,0.7044,0.2904,0.2956,85.9635,210.7985
12976,69.4324,Bronze,0.9972,0.0050,0.0028,2.0220,802.3953
14116,69.4220,Bronze,0.9966,0.0156,0.0034,4.5367,784.5271
17508,69.4115,Bronze,0.9896,0.0172,0.0104,10.0738,745.3267
12616,69.4032,Bronze,0.8401,0.1494,0.1599,61.9614,379.0465
15897,69.3780,Bronze,0.2410,0.7411,0.7590,102.7379,90.9818
15627,69.2958,Bronze,0.2727,0.2889,0.7273,100.2273,107.7335
16359,69.2943,Bronze,1.0000,0.0000,0.0000,0.0000,815.0412
13503,69.2505,Bronze,0.9999,0.0001,0.0001,0.0308,814.3087
16828,69.1588,Bronze,0.2853,1.1069,0.7147,90.9114,171.8667
16463,69.1335,Bronze,0.9963,0.0088,0.0037,3.3306,789.6450
12853,69.0302,Bronze,1.0000,0.0000,0.0000,0.0010,811.9273
14591,69.0024,Bronze,0.9989,0.0025,0.0011,0.9714,804.7522
13456,68.9991,Bronze,1.0000,0.0001,0.0000,0.0275,811.3744
16235,68.9838,Bronze,1.0000,0.0000,0.0000,0.0000,811.3891
16340,68.9811,Bronze,0.8976,0.0694,0.1024,38.7898,537.6084
17692,68.9509,Bronze,1.0000,0.0000,0.0000,0.0012,810.9935
15965,68.9066,Bronze,1.0000,0.0000,0.0000,0.0000,810.4812
16054,68.7732,Bronze,0.9498,0.0440,0.0502,24.7157,634.4875
16765,68.7636,Bronze,0.3048,0.3699,0.6952,103.2777,79.9467
12370,68.6583,Bronze,1.0000,0.0000,0.0000,0.0010,807.5535
13379,68.6223,Bronze,0.9013,0.2272,0.0987,47.9028,469.0764
12857,68.5895,Bronze,0.9827,0.0222,0.0173,14.1648,706.7875
14237,68.5323,Bronze,0.3589,0.2270,0.6411,87.6804,187.2986
15079,68.5241,Bronze,1.0000,0.0001,0.0000,0.0389,805.7075
13431,68.3434,Bronze,1.0000,0.0000,0.0000,0.0006,803.8521
17708,68.3190,Bronze,0.7089,0.3609,0.2911,85.4615,200.4496
14256,68.2049,Bronze,0.9022,0.1001,0.0978,51.8732,436.1477
15985,68.1935,Bronze,0.9993,0.0014,0.0007,0.5443,798.2521
15489,68.1160,Bronze,1.0000,0.0000,0.0000,0.0000,801.1812
14491,68.0554,Bronze,0.4464,0.3011,0.5536,86.4956,190.0511
14188,67.9511,Bronze,1.0000,0.0001,0.0000,0.0461,798.9175
13863,67.8935,Bronze,0.7464,0.2309,0.2536,76.2131,260.7127
16042,67.8844,Bronze,1.0000,0.0000,0.0000,0.0000,798.4578
15511,67.8797,Bronze,0.9982,0.0112,0.0018,2.1319,783.3574
14847,67.8777,Bronze,0.8159,0.1219,0.1841,60.2494,373.1867
16704,67.8553,Bronze,0.2604,0.2318,0.7396,98.4452,103.3672
13795,67.7910,Bronze,0.4676,0.4528,0.5324,101.0349,84.3345
17144,67.6969,Bronze,0.9840,0.0309,0.0160,18.5188,665.5605
14573,67.6958,Bronze,1.0000,0.0000,0.0000,0.0006,796.2352
12609,67.5112,Bronze,1.0000,0.0000,0.0000,0.0001,794.0673
12412,67.5083,Bronze,0.9997,0.0004,0.0003,0.1962,792.6497
13318,67.4913,Bronze,0.9980,0.0120,0.0020,2.8405,773.7879
15243,67.4910,Bronze,0.7375,0.1238,0.2625,69.9203,300.3884
17023,67.4882,Bronze,0.4162,0.3174,0.5838,93.2905,135.4275
15757,67.4741,Bronze,0.9999,0.0002,0.0001,0.1041,792.8967
16829,67.4739,Bronze,0.4917,0.2666,0.5083,83.8568,201.8344
17159,67.3648,Bronze,1.0000,0.0000,0.0000,0.0021,792.3309
14894,67.3331,Bronze,0.9656,0.0177,0.0344,9.6745,723.6989
13106,67.3136,Bronze,0.5617,0.2170,0.4383,80.0746,226.6402
14205,67.2517,Bronze,1.0000,0.0000,0.0000,0.0000,791.0156
13712,67.1897,Bronze,0.4921,0.1742,0.5079,81.4363,215.5729
16557,67.0650,Bronze,0.7294,0.3551,0.2706,62.0643,350.8192
16834,67.0611,Bronze,0.5468,0.1416,0.4532,77.5359,241.5863
17320,66.9754,Bronze,0.9997,0.0004,0.0003,0.2206,786.2093
17098,66.9079,Bronze,0.3300,0.4621,0.6700,100.5628,77.2783
16676,66.8836,Bronze,1.0000,0.0000,0.0000,0.0138,786.5892
14686,66.8596,Bronze,0.5072,0.5301,0.4928,98.6596,90.1421
15015,66.8013,Bronze,0.8432,0.4402,0.1568,81.3918,211.3193
15261,66.7915,Bronze,0.8852,0.1391,0.1148,55.8218,391.6567
14611,66.7665,Bronze,0.3147,0.2395,0.6853,88.5169,160.6263
18081,66.7384,Bronze,0.8086,0.4487,0.1914,57.1217,381.8588
16053,66.7337,Bronze,1.0000,0.0000,0.0000,0.0018,784.9105
17671,66.7104,Bronze,1.0000,0.0000,0.0000,0.0104,784.5754
15910,66.7045,Bronze,1.0000,0.0000,0.0000,0.0000,784.5802
16799,66.5947,Bronze,0.2524,0.3390,0.7476,103.0860,55.7891
15424,66.5815,Bronze,0.4637,0.4272,0.5363,94.0262,119.5699
13677,66.4908,Bronze,0.3017,0.2789,0.6983,94.9492,111.9899
17666,66.4684,Bronze,1.0000,0.0000,0.0000,0.0000,781.8027
17643,66.4386,Bronze,0.3156,0.2809,0.6844,93.1097,124.3575
14873,66.4231,Bronze,0.5532,0.1480,0.4468,77.0073,237.8132
13293,66.4068,Bronze,0.6661,0.4365,0.3339,90.2164,144.4015
16616,66.3435,Bronze,0.8498,0.1759,0.1502,53.9478,399.6122
14151,66.3347,Bronze,0.2556,0.2193,0.7444,91.0064,137.9790
16225,66.3010,Bronze,1.0000,0.0000,0.0000,0.0000,779.8338
13529,66.2449,Bronze,0.5065,0.4592,0.4935,87.4386,162.1007
16163,66.2282,Bronze,0.9810,0.0226,0.0190,11.1346,700.3979
12904,66.1959,Bronze,0.8352,0.1785,0.1648,55.7415,385.2175
14759,66.1901,Bronze,0.9991,0.0013,0.0009,0.7913,772.9451
13699,66.1351,Bronze,0.6017,0.1509,0.3983,70.3265,281.5731
13745,66.1222,Bronze,0.5864,0.1578,0.4136,74.7868,249.9442
14195,66.1142,Bronze,0.9797,0.0279,0.0203,12.6218,688.5618
13637,66.0673,Bronze,0.8568,0.2168,0.1432,64.5222,321.7376
14558,65.9671,Bronze,0.2256,0.4020,0.7744,96.9269,91.8723
15448,65.9156,Bronze,0.4496,0.1720,0.5504,82.7310,191.4503
12717,65.7317,Bronze,0.8257,0.1109,0.1743,53.1481,398.0607
13725,65.7048,Bronze,1.0000,0.0001,0.0000,0.0191,772.6862
15894,65.6887,Bronze,0.3357,0.3649,0.6643,94.2767,107.3017
16217,65.6798,Bronze,0.2844,0.5020,0.7156,94.5120,105.5358
14324,65.5706,Bronze,0.3774,0.1895,0.6226,81.1576,198.4967
13055,65.4647,Bronze,0.9776,0.0275,0.0224,16.9379,650.4626
12907,65.4250,Bronze,0.2943,0.2957,0.7057,92.2412,118.5639
13117,65.3572,Bronze,1.0000,0.0000,0.0000,0.0000,768.7330
13729,65.3307,Bronze,0.3823,0.3419,0.6177,91.0713,125.7107
16862,65.3303,Bronze,0.2818,0.5591,0.7182,98.9596,70.0376
14730,65.2817,Bronze,1.0000,0.0000,0.0000,0.0000,767.8449
16361,65.2208,Bronze,0.9895,0.0561,0.0105,13.4265,672.3744
16893,65.1868,Bronze,0.2465,0.4068,0.7535,100.5584,57.0656
17805,65.1371,Bronze,0.8100,0.0653,0.1900,36.8536,506.0603
12592,65.1274,Bronze,0.9954,0.0062,0.0046,3.3366,742.4825
15780,65.1260,Bronze,0.5000,0.5038,0.5000,88.3717,142.3562
13728,65.0794,Bronze,1.0000,0.0000,0.0000,0.0000,765.4655
16005,65.0698,Bronze,1.0000,0.0000,0.0000,0.0000,765.3522
13189,65.0434,Bronze,0.7430,0.3896,0.2570,63.1000,319.7312
14148,65.0197,Bronze,0.3907,0.3010,0.6093,86.1331,156.9033
13441,64.9842,Bronze,0.6807,0.1516,0.3193,66.7097,293.5606
17616,64.9618,Bronze,0.7936,0.2414,0.2064,68.2439,282.4710
13020,64.9616,Bronze,0.2786,0.2300,0.7214,87.0226,149.9425
15793,64.9507,Bronze,1.0000,0.0000,0.0000,0.0000,763.9509
16488,64.9180,Bronze,0.8665,0.2870,0.1335,52.8002,390.9447
15473,64.8798,Bronze,1.0000,0.0000,0.0000,0.0000,763.1179
14598,64.8411,Bronze,0.8811,0.0436,0.1189,10.3194,689.8361
17226,64.8296,Bronze,0.5561,0.2523,0.4439,83.3426,174.3611
15213,64.7577,Bronze,0.2487,0.4571,0.7513,92.7169,107.3589
12791,64.7577,Bronze,0.6392,0.5031,0.3608,92.0980,111.7267
13115,64.7470,Bronze,1.0000,0.0000,0.0000,0.0000,761.5558
16043,64.7376,Bronze,1.0000,0.0000,0.0000,0.0001,761.4448
15037,64.7273,Bronze,0.2416,0.4085,0.7584,101.1482,47.4996
12528,64.6930,Bronze,1.0000,0.0000,0.0000,0.0001,760.9203
12576,64.5705,Bronze,1.0000,0.0000,0.0000,0.0000,759.4794
17629,64.5668,Bronze,1.0000,0.0000,0.0000,0.0000,759.4363
16576,64.5110,Bronze,0.2933,0.2812,0.7067,93.1398,101.4730
14753,64.4822,Bronze,0.7121,0.1287,0.2879,68.1658,277.3800
18050,64.4694,Bronze,0.2620,0.3825,0.7380,96.9388,74.1724
16880,64.4241,Bronze,1.0000,0.0000,0.0000,0.0000,757.7571
17175,64.2847,Bronze,0.9880,0.0205,0.0120,7.8669,700.5994
16392,64.2659,Bronze,0.5376,0.3077,0.4624,86.2763,147.0270
12634,64.2471,Bronze,0.2460,0.2866,0.7540,86.1245,147.8767
13247,64.2361,Bronze,0.9600,0.1915,0.0400,25.7069,574.1271
12463,64.2356,Bronze,0.9594,0.0827,0.0406,29.5930,546.6968
14489,64.2280,Bronze,0.8545,0.1284,0.1455,53.8199,375.6324
17354,64.2263,Bronze,0.9941,0.0072,0.0059,6.0441,712.7766
17489,64.2167,Bronze,0.6064,0.3543,0.3936,82.1929,175.2653
18271,64.1990,Bronze,0.2844,0.2067,0.7156,85.9398,148.6145
17480,64.1871,Bronze,0.7304,0.1246,0.2696,68.4286,272.0545
12863,64.1742,Bronze,1.0000,0.0000,0.0000,0.0181,754.6906
18263,64.1320,Bronze,0.9729,0.0372,0.0271,16.5428,637.5766
13964,63.9277,Bronze,0.2661,0.3493,0.7339,94.1658,87.3711
18191,63.9163,Bronze,0.3991,0.2602,0.6009,84.3715,156.3570
17878,63.7822,Bronze,0.9679,0.0296,0.0321,15.3018,642.2192
15326,63.7587,Bronze,0.8047,0.1889,0.1953,67.3255,274.8013
14834,63.6342,Bronze,1.0000,0.0000,0.0000,0.0000,748.4664
13867,63.6214,Bronze,0.9457,0.0848,0.0543,31.5584,525.6022
16560,63.6173,Bronze,1.0000,0.0000,0.0000,0.0000,748.2681
16383,63.6074,Bronze,1.0000,0.0000,0.0000,0.0075,748.0981
16520,63.5876,Bronze,0.9880,0.0161,0.0120,6.9270,699.0330
16969,63.5714,Bronze,0.8874,0.1959,0.1126,46.8715,416.9460
17162,63.5063,Bronze,1.0000,0.0000,0.0000,0.0000,746.9620
12876,63.4660,Bronze,0.9968,0.0029,0.0032,3.1403,724.3266
13165,63.4268,Bronze,0.9679,0.0284,0.0321,15.0853,639.5674
17025,63.4181,Bronze,0.9997,0.0004,0.0003,0.1166,745.1026
13998,63.3819,Bronze,0.2851,0.4650,0.7149,97.0591,60.5323
17289,63.3778,Bronze,1.0000,0.0000,0.0000,0.0000,745.4514
13474,63.3748,Bronze,0.5418,0.3431,0.4582,83.7809,154.1555
14553,63.3686,Bronze,1.0000,0.0000,0.0000,0.0000,745.3428
14332,63.3252,Bronze,1.0000,0.0001,0.0000,0.0229,744.6711
16742,63.2293,Bronze,1.0000,0.0000,0.0000,0.0000,743.7047
17601,63.2000,Bronze,0.3598,0.3423,0.6402,88.6802,117.5244
13024,63.1865,Bronze,0.2918,0.2543,0.7082,86.5473,132.4188
12434,63.1744,Bronze,0.8653,0.1283,0.1347,51.8812,376.9217
16950,63.1589,Bronze,1.0000,0.0000,0.0000,0.0000,742.8766
15172,63.1566,Bronze,1.0000,0.0000,0.0000,0.0067,742.8021
13415,63.1135,Bronze,0.4150,0.4396,0.5850,93.9291,79.4642
15842,63.0852,Bronze,0.3136,0.2702,0.6864,90.7963,101.2403
12723,63.0667,Bronze,0.9999,0.0005,0.0001,0.0696,741.3004
13718,63.0653,Bronze,0.2851,0.4800,0.7149,91.0539,99.1881
15864,63.0589,Bronze,1.0000,0.0000,0.0000,0.0002,741.6992
16522,62.9861,Bronze,0.2482,0.3437,0.7518,91.5193,94.9724
17413,62.9353,Bronze,0.3260,0.2469,0.6740,84.6406,142.9200
17014,62.9298,Bronze,0.9613,0.1538,0.0387,33.2046,505.8499
14178,62.8899,Bronze,1.0000,0.0000,0.0000,0.0001,739.7111
16602,62.6085,Bronze,0.8557,0.0755,0.1443,35.1481,488.3548
17372,62.5008,Bronze,1.0000,0.0000,0.0000,0.0000,735.1354
15618,62.4929,Bronze,0.9453,0.1784,0.0547,36.9966,473.9506
16348,62.4557,Bronze,1.0000,0.0000,0.0000,0.0000,734.6043
13630,62.4439,Bronze,1.0000,0.0000,0.0000,0.0000,734.4669
13540,62.3791,Bronze,0.3260,0.3880,0.6740,90.2978,96.4537
15111,62.3351,Bronze,1.0000,0.0000,0.0000,0.0138,733.0887
13149,62.3323,Bronze,0.9997,0.0006,0.0003,0.2591,731.3255
14499,62.3151,Bronze,1.0000,0.0000,0.0000,0.0001,732.9510
12644,62.3135,Bronze,0.9752,0.0195,0.0248,9.9281,662.8682
15960,62.2998,Bronze,0.2229,0.9412,0.7771,103.8331,0.0000
13890,62.2904,Bronze,1.0000,0.0000,0.0000,0.0000,732.6610
13533,62.1812,Bronze,0.3466,0.8524,0.6534,85.9341,124.9212
15116,62.1081,Bronze,0.9978,0.0053,0.0022,1.8988,717.1159
18171,61.9762,Bronze,1.0000,0.0000,0.0000,0.0000,728.9653
16424,61.8391,Bronze,0.4279,0.3037,0.5721,82.6348,144.1814
18177,61.7800,Bronze,1.0000,0.0000,0.0000,0.0000,726.6579
16471,61.7241,Bronze,0.7422,0.2146,0.2578,68.0015,246.0992
13414,61.6772,Bronze,0.9969,0.0045,0.0031,1.9522,711.6720
